DATE,INDEX,EXPIRYDATE,DAY,RANGE_USED,REF_PRICE,UPPER_RANGE,LOWER_RANGE,ENTRY_TIME,EXIT_TIME,INDEX_ENTRY,INDEX_EXIT,STRIKE,TYPE,ENTRY_PRICE,EXIT_PRICE,QTY,PNL,EXIT_REASON,INDEX_PRICE
2021-06-09,NIFTY,2021-06-10,Wednesday,83.8,15748.25,15832.05,,09:20,15:20,15748.25,,15750,CE,52.7,13.8,-1,38.9,EOD,
2021-06-09,NIFTY,2021-06-10,Wednesday,83.8,,,15664.45,09:20,13:15,15748.25,15659.6,15750,PE,63.15,110.0,-1,-46.85,LOWER_BREACH,15748.25
2021-06-09,NIFTY,2021-06-10,Wednesday,83.8,15659.6,15743.4,,13:15,15:20,15659.6,,15650,CE,68.15,45.25,-1,22.900002,EOD,
2021-06-09,NIFTY,2021-06-10,Wednesday,83.8,,,15575.800000000001,13:15,14:47,15659.6,15571.6,15650,PE,50.2,95.5,-1,-45.3,LOWER_BREACH,15659.6
2021-06-09,NIFTY,2021-06-10,Wednesday,83.8,15571.6,15655.4,,14:47,15:20,15571.6,,15550,CE,77.35,112.95,-1,-35.6,EOD,
2021-06-09,NIFTY,2021-06-10,Wednesday,83.8,15571.6,,15487.800000000001,14:47,15:20,15571.6,,15550,PE,40.0,12.7,-1,27.3,EOD,
2021-06-10,NIFTY,2021-06-10,Thursday,79.9,15683.8,15763.699999999999,,09:20,15:20,15683.8,,15700,CE,28.35,36.95,-1,-8.6,EOD,
2021-06-10,NIFTY,2021-06-10,Thursday,79.9,15683.8,,15603.9,09:20,15:20,15683.8,,15700,PE,52.3,0.2,-1,52.1,EOD,
2021-06-11,NIFTY,2021-06-17,Friday,85.3,15810.75,15896.05,,09:20,15:20,15810.75,,15800,CE,104.35,91.15,-1,13.199997,EOD,
2021-06-11,NIFTY,2021-06-17,Friday,85.3,15810.75,,15725.45,09:20,15:20,15810.75,,15800,PE,99.35,90.1,-1,9.25,EOD,
2021-06-14,NIFTY,2021-06-17,Monday,77.4,15765.15,15842.55,,09:20,15:20,15765.15,,15750,CE,85.65,116.25,-1,-30.599998,EOD,
2021-06-14,NIFTY,2021-06-17,Monday,77.4,,,15687.75,09:20,09:26,15765.15,15681.25,15750,PE,88.65,132.9,-1,-44.249992,LOWER_BREACH,15765.15
2021-06-14,NIFTY,2021-06-17,Monday,77.4,,15758.65,,09:26,13:23,15681.25,15767.45,15700,CE,86.5,119.65,-1,-33.15,UPPER_BREACH,15681.25
2021-06-14,NIFTY,2021-06-17,Monday,77.4,15681.25,,15603.85,09:26,15:20,15681.25,,15700,PE,105.8,36.25,-1,69.55,EOD,
2021-06-14,NIFTY,2021-06-17,Monday,77.4,15767.45,15844.85,,13:23,15:20,15767.45,,15750,CE,88.3,116.25,-1,-27.949997,EOD,
2021-06-14,NIFTY,2021-06-17,Monday,77.4,15767.45,,15690.050000000001,13:23,15:20,15767.45,,15750,PE,67.5,50.1,-1,17.400002,EOD,
2021-06-15,NIFTY,2021-06-17,Tuesday,128.0,15866.65,15994.65,,09:20,15:20,15866.65,,15850,CE,74.0,73.15,-1,0.8499985,EOD,
2021-06-15,NIFTY,2021-06-17,Tuesday,128.0,15866.65,,15738.65,09:20,15:20,15866.65,,15850,PE,70.0,57.8,-1,12.200001,EOD,
2021-06-16,NIFTY,2021-06-17,Wednesday,83.8,15839.55,15923.349999999999,,09:20,15:20,15839.55,,15850,CE,53.2,20.0,-1,33.2,EOD,
2021-06-16,NIFTY,2021-06-17,Wednesday,83.8,15839.55,,15755.75,09:20,15:20,15839.55,,15850,PE,70.95,118.3,-1,-47.350006,EOD,
2021-06-17,NIFTY,2021-06-17,Thursday,79.9,,15762.15,,09:20,10:42,15682.25,15764.5,15700,CE,33.2,70.3,-1,-37.100002,UPPER_BREACH,15682.25
2021-06-17,NIFTY,2021-06-17,Thursday,79.9,15682.25,,15602.35,09:20,15:20,15682.25,,15700,PE,54.3,5.7,-1,48.6,EOD,
2021-06-17,NIFTY,2021-06-17,Thursday,79.9,15764.5,15844.4,,10:42,15:20,15764.5,,15750,CE,37.2,0.15,-1,37.05,EOD,
2021-06-17,NIFTY,2021-06-17,Thursday,79.9,,,15684.6,10:42,14:08,15764.5,15683.6,15750,PE,33.95,72.35,-1,-38.399998,LOWER_BREACH,15764.5
2021-06-17,NIFTY,2021-06-17,Thursday,79.9,15683.6,15763.5,,14:08,15:20,15683.6,,15700,CE,16.35,0.4,-1,15.950001,EOD,
2021-06-17,NIFTY,2021-06-17,Thursday,79.9,15683.6,,15603.7,14:08,15:20,15683.6,,15700,PE,34.5,5.7,-1,28.8,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,85.3,15732.9,15818.199999999999,,09:20,15:20,15732.9,,15750,CE,96.55,80.45,-1,16.100006,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,85.3,,,15647.6,09:20,09:49,15732.9,15646.65,15750,PE,117.5,165.0,-1,-47.5,LOWER_BREACH,15732.9
2021-06-18,NIFTY,2021-06-24,Friday,85.3,15646.65,15731.949999999999,,09:49,15:20,15646.65,,15650,CE,117.6,134.95,-1,-17.349998,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,85.3,,,15561.35,09:49,10:30,15646.65,15560.8,15650,PE,109.2,170.6,-1,-61.40001,LOWER_BREACH,15646.65
2021-06-18,NIFTY,2021-06-24,Friday,85.3,,15646.099999999999,,10:30,14:30,15560.8,15661.75,15550,CE,143.9,180.0,-1,-36.100006,UPPER_BREACH,15560.8
2021-06-18,NIFTY,2021-06-24,Friday,85.3,,,15475.5,10:30,10:59,15560.8,15472.85,15550,PE,119.05,176.3,-1,-57.25,LOWER_BREACH,15560.8
2021-06-18,NIFTY,2021-06-24,Friday,85.3,,15558.15,,10:59,11:21,15472.85,15559.75,15450,CE,170.8,195.6,-1,-24.800003,UPPER_BREACH,15472.85
2021-06-18,NIFTY,2021-06-24,Friday,85.3,15472.85,,15387.550000000001,10:59,15:20,15472.85,,15450,PE,127.35,27.35,-1,100.0,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,85.3,,15645.05,,11:21,14:30,15559.75,15661.75,15550,CE,135.0,180.0,-1,-45.0,UPPER_BREACH,15559.75
2021-06-18,NIFTY,2021-06-24,Friday,85.3,15559.75,,15474.45,11:21,15:20,15559.75,,15550,PE,125.6,45.7,-1,79.899994,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,85.3,15661.75,15747.05,,14:30,15:20,15661.75,,15650,CE,115.25,134.95,-1,-19.699997,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,85.3,15661.75,,15576.45,14:30,15:20,15661.75,,15650,PE,99.8,75.0,-1,24.800003,EOD,
2021-06-21,NIFTY,2021-06-24,Monday,77.4,,15619.0,,09:20,10:31,15541.6,15622.1,15550,CE,106.0,137.15,-1,-31.149994,UPPER_BREACH,15541.6
2021-06-21,NIFTY,2021-06-24,Monday,77.4,15541.6,,15464.2,09:20,15:20,15541.6,,15550,PE,118.45,29.0,-1,89.45,EOD,
2021-06-21,NIFTY,2021-06-24,Monday,77.4,,15699.5,,10:31,14:10,15622.1,15705.95,15600,CE,107.1,156.4,-1,-49.299995,UPPER_BREACH,15622.1
2021-06-21,NIFTY,2021-06-24,Monday,77.4,15622.1,,15544.7,10:31,15:20,15622.1,,15600,PE,95.4,37.25,-1,58.15,EOD,
2021-06-21,NIFTY,2021-06-24,Monday,77.4,15705.95,15783.35,,14:10,15:20,15705.95,,15700,CE,94.8,113.4,-1,-18.599998,EOD,
2021-06-21,NIFTY,2021-06-24,Monday,77.4,15705.95,,15628.550000000001,14:10,15:20,15705.95,,15700,PE,95.45,63.5,-1,31.949997,EOD,
2021-06-22,NIFTY,2021-06-24,Tuesday,128.0,15835.75,15963.75,,09:20,15:20,15835.75,,15850,CE,60.9,30.7,-1,30.2,EOD,
2021-06-22,NIFTY,2021-06-24,Tuesday,128.0,15835.75,,15707.75,09:20,15:20,15835.75,,15850,PE,84.9,127.2,-1,-42.299995,EOD,
2021-06-23,NIFTY,2021-06-24,Wednesday,83.8,15822.85,15906.65,,09:20,15:20,15822.85,,15800,CE,70.3,17.15,-1,53.15,EOD,
2021-06-23,NIFTY,2021-06-24,Wednesday,83.8,,,15739.050000000001,09:20,10:16,15822.85,15734.0,15800,PE,51.2,99.1,-1,-47.899998,LOWER_BREACH,15822.85
2021-06-23,NIFTY,2021-06-24,Wednesday,83.8,15734.0,15817.8,,10:16,15:20,15734.0,,15750,CE,67.6,30.6,-1,37.0,EOD,
2021-06-23,NIFTY,2021-06-24,Wednesday,83.8,15734.0,,15650.2,10:16,15:20,15734.0,,15750,PE,71.75,83.2,-1,-11.449997,EOD,
2021-06-24,NIFTY,2021-06-24,Thursday,79.9,,15810.199999999999,,09:20,14:10,15730.3,15813.9,15750,CE,31.1,69.25,-1,-38.15,UPPER_BREACH,15730.3
2021-06-24,NIFTY,2021-06-24,Thursday,79.9,15730.3,,15650.4,09:20,15:20,15730.3,,15750,PE,62.3,0.15,-1,62.149998,EOD,
2021-06-24,NIFTY,2021-06-24,Thursday,79.9,15813.9,15893.8,,14:10,15:20,15813.9,,15800,CE,32.55,0.1,-1,32.45,EOD,
2021-06-24,NIFTY,2021-06-24,Thursday,79.9,15813.9,,15734.0,14:10,15:20,15813.9,,15800,PE,22.35,10.0,-1,12.35,EOD,
2021-06-25,NIFTY,2021-07-01,Friday,85.3,15822.1,15907.4,,09:20,15:20,15822.1,,15800,CE,128.85,126.65,-1,2.2000046,EOD,
2021-06-25,NIFTY,2021-07-01,Friday,85.3,15822.1,,15736.800000000001,09:20,15:20,15822.1,,15800,PE,98.3,66.5,-1,31.800003,EOD,
2021-06-28,NIFTY,2021-07-01,Monday,77.4,15885.95,15963.35,,09:20,15:20,15885.95,,15900,CE,72.0,50.1,-1,21.900002,EOD,
2021-06-28,NIFTY,2021-07-01,Monday,77.4,,,15808.550000000001,09:20,15:06,15885.95,15795.65,15900,PE,96.6,140.4,-1,-43.799995,LOWER_BREACH,15885.95
2021-06-28,NIFTY,2021-07-01,Monday,77.4,15795.65,15873.05,,15:06,15:20,15795.65,,15800,CE,87.55,97.5,-1,-9.949997,EOD,
2021-06-28,NIFTY,2021-07-01,Monday,77.4,15795.65,,15718.25,15:06,15:20,15795.65,,15800,PE,83.95,73.95,-1,10.0,EOD,
2021-06-29,NIFTY,2021-07-01,Tuesday,128.0,15817.8,15945.8,,09:20,15:20,15817.8,,15800,CE,88.9,43.6,-1,45.300003,EOD,
2021-06-29,NIFTY,2021-07-01,Tuesday,128.0,15817.8,,15689.8,09:20,15:20,15817.8,,15800,PE,72.15,84.6,-1,-12.449997,EOD,
2021-06-30,NIFTY,2021-07-01,Wednesday,83.8,15804.65,15888.449999999999,,09:20,15:20,15804.65,,15800,CE,53.7,14.6,-1,39.1,EOD,
2021-06-30,NIFTY,2021-07-01,Wednesday,83.8,,,15720.85,09:20,15:11,15804.65,15715.2,15800,PE,56.55,95.0,-1,-38.45,LOWER_BREACH,15804.65
2021-06-30,NIFTY,2021-07-01,Wednesday,83.8,15715.2,15799.0,,15:11,15:20,15715.2,,15700,CE,52.55,50.85,-1,1.7000008,EOD,
2021-06-30,NIFTY,2021-07-01,Wednesday,83.8,15715.2,,15631.400000000001,15:11,15:20,15715.2,,15700,PE,34.0,31.9,-1,2.1000004,EOD,
2021-07-01,NIFTY,2021-07-01,Thursday,79.9,15724.45,15804.35,,09:20,15:20,15724.45,,15700,CE,48.1,0.15,-1,47.949997,EOD,
2021-07-01,NIFTY,2021-07-01,Thursday,79.9,15724.45,,15644.550000000001,09:20,15:20,15724.45,,15700,PE,24.0,22.25,-1,1.75,EOD,
2021-07-02,NIFTY,2021-07-08,Friday,85.3,15685.2,15770.5,,09:20,15:20,15685.2,,15700,CE,83.2,91.45,-1,-8.25,EOD,
2021-07-02,NIFTY,2021-07-08,Friday,85.3,15685.2,,15599.900000000001,09:20,15:20,15685.2,,15700,PE,98.0,63.35,-1,34.65,EOD,
2021-07-05,NIFTY,2021-07-08,Monday,77.4,15790.45,15867.85,,09:20,15:20,15790.45,,15800,CE,60.45,82.6,-1,-22.149998,EOD,
2021-07-05,NIFTY,2021-07-08,Monday,77.4,15790.45,,15713.050000000001,09:20,15:20,15790.45,,15800,PE,74.75,43.3,-1,31.45,EOD,
2021-07-06,NIFTY,2021-07-08,Tuesday,128.0,15858.4,15986.4,,09:20,15:20,15858.4,,15850,CE,54.8,35.95,-1,18.849998,EOD,
2021-07-06,NIFTY,2021-07-08,Tuesday,128.0,15858.4,,15730.4,09:20,15:20,15858.4,,15850,PE,58.9,65.95,-1,-7.0499954,EOD,
2021-07-07,NIFTY,2021-07-08,Wednesday,83.8,,15880.25,,09:20,15:11,15796.45,15881.5,15800,CE,43.15,91.5,-1,-48.35,UPPER_BREACH,15796.45
2021-07-07,NIFTY,2021-07-08,Wednesday,83.8,15796.45,,15712.650000000001,09:20,15:20,15796.45,,15800,PE,56.3,15.05,-1,41.25,EOD,
2021-07-07,NIFTY,2021-07-08,Wednesday,83.8,15881.5,15965.3,,15:11,15:20,15881.5,,15900,CE,26.05,25.4,-1,0.6499996,EOD,
2021-07-07,NIFTY,2021-07-08,Wednesday,83.8,15881.5,,15797.7,15:11,15:20,15881.5,,15900,PE,51.6,48.7,-1,2.8999977,EOD,
2021-07-08,NIFTY,2021-07-08,Thursday,79.9,15872.4,15952.3,,09:20,15:20,15872.4,,15850,CE,45.6,0.1,-1,45.5,EOD,
2021-07-08,NIFTY,2021-07-08,Thursday,79.9,,,15792.5,09:20,12:08,15872.4,15791.05,15850,PE,24.4,64.55,-1,-40.15,LOWER_BREACH,15872.4
2021-07-08,NIFTY,2021-07-08,Thursday,79.9,15791.05,15870.949999999999,,12:08,15:20,15791.05,,15800,CE,23.15,0.1,-1,23.05,EOD,
2021-07-08,NIFTY,2021-07-08,Thursday,79.9,,,15711.15,12:08,14:04,15791.05,15705.85,15800,PE,28.9,99.4,-1,-70.5,LOWER_BREACH,15791.05
2021-07-08,NIFTY,2021-07-08,Thursday,79.9,15705.85,15785.75,,14:04,15:20,15705.85,,15700,CE,22.85,31.55,-1,-8.699999,EOD,
2021-07-08,NIFTY,2021-07-08,Thursday,79.9,15705.85,,15625.95,14:04,15:20,15705.85,,15700,PE,19.95,0.15,-1,19.800001,EOD,
2021-07-09,NIFTY,2021-07-15,Friday,85.3,15672.25,15757.55,,09:20,15:20,15672.25,,15650,CE,117.05,124.55,-1,-7.5,EOD,
2021-07-09,NIFTY,2021-07-15,Friday,85.3,15672.25,,15586.95,09:20,15:20,15672.25,,15650,PE,95.45,57.65,-1,37.799995,EOD,
2021-07-12,NIFTY,2021-07-15,Monday,77.4,15763.75,15841.15,,09:20,15:20,15763.75,,15750,CE,84.0,47.65,-1,36.35,EOD,
2021-07-12,NIFTY,2021-07-15,Monday,77.4,,,15686.35,09:20,13:16,15763.75,15669.3,15750,PE,68.9,123.15,-1,-54.25,LOWER_BREACH,15763.75
2021-07-12,NIFTY,2021-07-15,Monday,77.4,15669.3,15746.699999999999,,13:16,15:20,15669.3,,15650,CE,93.0,98.6,-1,-5.5999985,EOD,
2021-07-12,NIFTY,2021-07-15,Monday,77.4,15669.3,,15591.9,13:16,15:20,15669.3,,15650,PE,75.95,49.8,-1,26.149998,EOD,
2021-07-13,NIFTY,2021-07-15,Tuesday,128.0,15756.1,15884.1,,09:20,15:20,15756.1,,15750,CE,70.85,97.7,-1,-26.849998,EOD,
2021-07-13,NIFTY,2021-07-15,Tuesday,128.0,15756.1,,15628.1,09:20,15:20,15756.1,,15750,PE,51.3,28.65,-1,22.65,EOD,
2021-07-14,NIFTY,2021-07-15,Wednesday,83.8,,15872.199999999999,,09:20,13:08,15788.4,15872.55,15800,CE,43.4,91.45,-1,-48.049995,UPPER_BREACH,15788.4
2021-07-14,NIFTY,2021-07-15,Wednesday,83.8,15788.4,,15704.6,09:20,15:20,15788.4,,15800,PE,54.8,21.7,-1,33.1,EOD,
2021-07-14,NIFTY,2021-07-15,Wednesday,83.8,15872.55,15956.349999999999,,13:08,15:20,15872.55,,15850,CE,55.0,36.25,-1,18.75,EOD,
2021-07-14,NIFTY,2021-07-15,Wednesday,83.8,15872.55,,15788.75,13:08,15:20,15872.55,,15850,PE,37.25,38.1,-1,-0.8499985,EOD,
2021-07-15,NIFTY,2021-07-15,Thursday,79.9,15874.75,15954.65,,09:20,15:20,15874.75,,15850,CE,40.9,73.85,-1,-32.949997,EOD,
2021-07-15,NIFTY,2021-07-15,Thursday,79.9,15874.75,,15794.85,09:20,15:20,15874.75,,15850,PE,24.8,0.05,-1,24.75,EOD,
2021-07-16,NIFTY,2021-07-22,Friday,85.3,15938.2,16023.5,,09:20,15:20,15938.2,,15950,CE,79.1,64.45,-1,14.650002,EOD,
2021-07-16,NIFTY,2021-07-22,Friday,85.3,15938.2,,15852.900000000001,09:20,15:20,15938.2,,15950,PE,89.4,85.85,-1,3.550003,EOD,
2021-07-19,NIFTY,2021-07-22,Monday,77.4,15790.55,15867.949999999999,,09:20,15:20,15790.55,,15800,CE,69.45,44.95,-1,24.499996,EOD,
2021-07-19,NIFTY,2021-07-22,Monday,77.4,,,15713.15,09:20,14:44,15790.55,15711.55,15800,PE,71.5,120.5,-1,-49.0,LOWER_BREACH,15790.55
2021-07-19,NIFTY,2021-07-22,Monday,77.4,15711.55,15788.949999999999,,14:44,15:20,15711.55,,15700,CE,79.15,98.0,-1,-18.849998,EOD,
2021-07-19,NIFTY,2021-07-22,Monday,77.4,15711.55,,15634.15,14:44,15:20,15711.55,,15700,PE,63.95,40.05,-1,23.900002,EOD,
2021-07-20,NIFTY,2021-07-22,Tuesday,128.0,15690.3,15818.3,,09:20,15:20,15690.3,,15700,CE,64.4,26.0,-1,38.4,EOD,
2021-07-20,NIFTY,2021-07-22,Tuesday,128.0,15690.3,,15562.3,09:20,15:20,15690.3,,15700,PE,66.0,89.85,-1,-23.849998,EOD,
2021-07-22,NIFTY,2021-07-22,Thursday,79.9,15752.85,15832.75,,09:20,15:20,15752.85,,15750,CE,26.35,71.25,-1,-44.9,EOD,
2021-07-22,NIFTY,2021-07-22,Thursday,79.9,15752.85,,15672.95,09:20,15:20,15752.85,,15750,PE,32.85,0.1,-1,32.75,EOD,
2021-07-23,NIFTY,2021-07-29,Friday,85.3,15870.1,15955.4,,09:20,15:20,15870.1,,15850,CE,88.0,79.1,-1,8.900002,EOD,
2021-07-23,NIFTY,2021-07-29,Friday,85.3,,,15784.800000000001,09:20,09:33,15870.1,15772.2,15850,PE,78.0,133.85,-1,-55.850006,LOWER_BREACH,15870.1
2021-07-23,NIFTY,2021-07-29,Friday,85.3,,15857.5,,09:33,12:21,15772.2,15859.2,15750,CE,100.95,139.85,-1,-38.90001,UPPER_BREACH,15772.2
2021-07-23,NIFTY,2021-07-29,Friday,85.3,15772.2,,15686.900000000001,09:33,15:20,15772.2,,15750,PE,80.95,40.95,-1,39.999996,EOD,
2021-07-23,NIFTY,2021-07-29,Friday,85.3,15859.2,15944.5,,12:21,15:20,15859.2,,15850,CE,75.65,79.1,-1,-3.449997,EOD,
2021-07-23,NIFTY,2021-07-29,Friday,85.3,15859.2,,15773.900000000001,12:21,15:20,15859.2,,15850,PE,79.25,74.2,-1,5.050003,EOD,
2021-07-26,NIFTY,2021-07-29,Monday,77.4,15826.2,15903.6,,09:20,15:20,15826.2,,15850,CE,61.25,55.65,-1,5.5999985,EOD,
2021-07-26,NIFTY,2021-07-29,Monday,77.4,15826.2,,15748.800000000001,09:20,15:20,15826.2,,15850,PE,95.65,82.55,-1,13.099998,EOD,
2021-07-27,NIFTY,2021-07-29,Tuesday,128.0,15871.85,15999.85,,09:20,15:20,15871.85,,15850,CE,69.45,20.35,-1,49.1,EOD,
2021-07-27,NIFTY,2021-07-29,Tuesday,128.0,,,15743.85,09:20,13:06,15871.85,15738.75,15850,PE,56.2,135.9,-1,-79.7,LOWER_BREACH,15871.85
2021-07-27,NIFTY,2021-07-29,Tuesday,128.0,15738.75,15866.75,,13:06,15:20,15738.75,,15750,CE,59.05,53.0,-1,6.049999,EOD,
2021-07-27,NIFTY,2021-07-29,Tuesday,128.0,15738.75,,15610.75,13:06,15:20,15738.75,,15750,PE,72.05,69.25,-1,2.800003,EOD,
2021-07-28,NIFTY,2021-07-29,Wednesday,83.8,15670.9,15754.699999999999,,09:20,15:20,15670.9,,15650,CE,81.0,83.0,-1,-2.0,EOD,
2021-07-28,NIFTY,2021-07-29,Wednesday,83.8,,,15587.1,09:20,10:40,15670.9,15585.05,15650,PE,45.9,101.3,-1,-55.4,LOWER_BREACH,15670.9
2021-07-28,NIFTY,2021-07-29,Wednesday,83.8,,15668.849999999999,,10:40,13:19,15585.05,15671.0,15600,CE,64.8,95.85,-1,-31.049995,UPPER_BREACH,15585.05
2021-07-28,NIFTY,2021-07-29,Wednesday,83.8,15585.05,,15501.25,10:40,15:20,15585.05,,15600,PE,72.75,14.5,-1,58.25,EOD,
2021-07-28,NIFTY,2021-07-29,Wednesday,83.8,15671.0,15754.8,,13:19,15:20,15671.0,,15650,CE,63.05,83.0,-1,-19.95,EOD,
2021-07-28,NIFTY,2021-07-29,Wednesday,83.8,15671.0,,15587.2,13:19,15:20,15671.0,,15650,PE,46.0,24.6,-1,21.4,EOD,
2021-07-29,NIFTY,2021-07-29,Thursday,79.9,15772.85,15852.75,,09:20,15:20,15772.85,,15750,CE,43.05,26.1,-1,16.949999,EOD,
2021-07-29,NIFTY,2021-07-29,Thursday,79.9,15772.85,,15692.95,09:20,15:20,15772.85,,15750,PE,25.75,0.15,-1,25.6,EOD,
2021-07-30,NIFTY,2021-08-05,Friday,85.3,15795.95,15881.25,,09:20,15:20,15795.95,,15800,CE,83.75,60.85,-1,22.900002,EOD,
2021-07-30,NIFTY,2021-08-05,Friday,85.3,15795.95,,15710.650000000001,09:20,15:20,15795.95,,15800,PE,97.7,105.5,-1,-7.800003,EOD,
2021-08-02,NIFTY,2021-08-05,Monday,77.4,15861.2,15938.6,,09:20,15:20,15861.2,,15850,CE,68.4,84.9,-1,-16.5,EOD,
2021-08-02,NIFTY,2021-08-05,Monday,77.4,15861.2,,15783.800000000001,09:20,15:20,15861.2,,15850,PE,72.55,54.0,-1,18.550003,EOD,
2021-08-03,NIFTY,2021-08-05,Tuesday,128.0,,16065.85,,09:20,14:32,15937.85,16070.25,15950,CE,48.2,143.35,-1,-95.15001,UPPER_BREACH,15937.85
2021-08-03,NIFTY,2021-08-05,Tuesday,128.0,15937.85,,15809.85,09:20,15:20,15937.85,,15950,PE,85.0,25.45,-1,59.55,EOD,
2021-08-03,NIFTY,2021-08-05,Tuesday,128.0,16070.25,16198.25,,14:32,15:20,16070.25,,16050,CE,70.45,121.4,-1,-50.950005,EOD,
2021-08-03,NIFTY,2021-08-05,Tuesday,128.0,16070.25,,15942.25,14:32,15:20,16070.25,,16050,PE,62.85,41.1,-1,21.75,EOD,
2021-08-04,NIFTY,2021-08-05,Wednesday,83.8,16229.85,16313.65,,09:20,15:20,16229.85,,16250,CE,49.85,43.75,-1,6.0999985,EOD,
2021-08-04,NIFTY,2021-08-05,Wednesday,83.8,16229.85,,16146.050000000001,09:20,15:20,16229.85,,16250,PE,85.95,47.65,-1,38.299995,EOD,
2021-08-05,NIFTY,2021-08-05,Thursday,79.9,,16347.449999999999,,09:20,14:12,16267.55,16348.15,16250,CE,41.75,95.4,-1,-53.65,UPPER_BREACH,16267.55
2021-08-05,NIFTY,2021-08-05,Thursday,79.9,16267.55,,16187.65,09:20,15:20,16267.55,,16250,PE,32.4,0.2,-1,32.2,EOD,
2021-08-05,NIFTY,2021-08-05,Thursday,79.9,16348.15,16428.05,,14:12,15:20,16348.15,,16350,CE,13.9,0.1,-1,13.799999,EOD,
2021-08-05,NIFTY,2021-08-05,Thursday,79.9,16348.15,,16268.25,14:12,15:20,16348.15,,16350,PE,20.15,53.05,-1,-32.9,EOD,
2021-08-06,NIFTY,2021-08-12,Friday,85.3,16317.15,16402.45,,09:20,15:20,16317.15,,16300,CE,103.15,56.3,-1,46.850002,EOD,
2021-08-06,NIFTY,2021-08-12,Friday,85.3,,,16231.85,09:20,15:06,16317.15,16231.45,16300,PE,100.0,122.6,-1,-22.599998,LOWER_BREACH,16317.15
2021-08-06,NIFTY,2021-08-12,Friday,85.3,16231.45,16316.75,,15:06,15:20,16231.45,,16250,CE,76.4,77.35,-1,-0.94999695,EOD,
2021-08-06,NIFTY,2021-08-12,Friday,85.3,16231.45,,16146.150000000001,15:06,15:20,16231.45,,16250,PE,94.2,94.6,-1,-0.40000153,EOD,
2021-08-09,NIFTY,2021-08-12,Monday,77.4,16296.3,16373.699999999999,,09:20,15:20,16296.3,,16300,CE,74.5,49.1,-1,25.400002,EOD,
