DATE,INDEX,EXPIRYDATE,DAY,ENTRY_TIME,INDEX_ENTRY_PRICE,ENTRY_PRICE,EXIT_TIME,INDEX_EXIT_PRICE,EXIT_PRICE,EXIT_REASON,STRIKE,TYPE,SL_INDEX,SL_BEFORE_ROUND,VOLATILITY,UPPER_RANGE,LOWER_RANGE,RANGE_USED,QTY,PNL
2022-08-10,NIFTY,2022-08-11,Wednesday,09:20,17513.15,42.3,15:20,17522.05,25.85,EOD,17350,PE,17330.077275397874,17330.077275397874,183.0727246021287,,17330.077275397874,183.0727246021287,-1,16.449999
2022-08-11,NIFTY,2022-08-11,Thursday,09:20,17690.0,5.15,15:20,17650.2,0.05,EOD,17850,CE,17874.103102111043,17874.103102111043,184.10310211104172,17874.103102111043,,184.10310211104172,-1,5.1
2022-08-11,NIFTY,2022-08-11,Thursday,09:20,17690.0,7.0,15:20,17650.2,0.15,EOD,17500,PE,17505.896897888957,17505.896897888957,184.10310211104172,,17505.896897888957,184.10310211104172,-1,6.85
2022-08-12,NIFTY,2022-08-18,Friday,09:20,17643.3,40.9,15:20,17704.25,45.6,EOD,17850,CE,17827.72039365245,17827.72039365245,184.42039365244892,17827.72039365245,,184.42039365244892,-1,-4.699997
2022-08-12,NIFTY,2022-08-18,Friday,09:20,17643.3,53.25,15:20,17704.25,32.45,EOD,17450,PE,17458.87960634755,17458.87960634755,184.42039365244892,,17458.87960634755,184.42039365244892,-1,20.8
2022-08-16,NIFTY,2022-08-18,Tuesday,09:20,17775.9,27.65,15:20,17825.75,31.05,EOD,17950,CE,17961.50279108796,17961.50279108796,185.6027910879613,17961.50279108796,,185.6027910879613,-1,-3.3999996
2022-08-16,NIFTY,2022-08-18,Tuesday,09:20,17775.9,32.4,15:20,17825.75,15.8,EOD,17600,PE,17590.29720891204,17590.29720891204,185.6027910879613,,17590.29720891204,185.6027910879613,-1,16.600002
2022-08-17,NIFTY,2022-08-18,Wednesday,09:20,17843.95,10.25,15:20,17937.4,19.8,EOD,18050,CE,18030.36004077959,18030.36004077959,186.41004077958792,18030.36004077959,,186.41004077958792,-1,-9.549999
2022-08-17,NIFTY,2022-08-18,Wednesday,09:20,17843.95,14.05,15:20,17937.4,7.15,EOD,17650,PE,17657.539959220412,17657.539959220412,186.41004077958792,,17657.539959220412,186.41004077958792,-1,6.9
2022-08-18,NIFTY,2022-08-18,Thursday,09:20,17916.15,2.7,15:20,17948.05,0.05,EOD,18100,CE,18102.624060756338,18102.624060756338,186.4740607563378,18102.624060756338,,186.4740607563378,-1,2.65
2022-08-18,NIFTY,2022-08-18,Thursday,09:20,17916.15,7.95,15:20,17948.05,0.05,EOD,17750,PE,17729.675939243665,17729.675939243665,186.4740607563378,,17729.675939243665,186.4740607563378,-1,7.8999996
2022-08-19,NIFTY,2022-08-25,Friday,09:20,17969.0,48.05,15:20,17748.6,19.6,EOD,18150,CE,18153.246788370176,18153.246788370176,184.24678837017572,18153.246788370176,,184.24678837017572,-1,28.449999
2022-08-19,NIFTY,2022-08-25,Friday,09:20,17969.0,59.2,12:22,17784.55,143.3,PE_SL_HIT,17800,PE,17784.753211629824,17784.753211629824,184.24678837017572,,17784.753211629824,184.24678837017572,-1,-84.100006
2022-08-19,NIFTY,2022-08-25,Friday,12:23,17784.55,68.8,15:20,17748.6,68.6,EOD,17600,PE,17600.50642325965,17600.50642325965,184.24678837017572,,17600.50642325965,184.24678837017572,-1,0.20000458
2022-08-22,NIFTY,2022-08-25,Monday,09:20,17672.0,43.25,15:20,17496.2,15.05,EOD,17850,CE,17854.031543416266,17854.031543416266,182.031543416266,17854.031543416266,,182.031543416266,-1,28.2
2022-08-22,NIFTY,2022-08-25,Monday,09:20,17672.0,53.85,15:00,17487.65,113.6,PE_SL_HIT,17500,PE,17489.968456583734,17489.968456583734,182.031543416266,,17489.968456583734,182.031543416266,-1,-59.75
2022-08-22,NIFTY,2022-08-25,Monday,15:01,17487.65,44.55,15:20,17496.2,42.05,EOD,17300,PE,17307.93691316747,17307.93691316747,182.031543416266,,17307.93691316747,182.031543416266,-1,2.5
