DATE,INDEX,EXPIRYDATE,DAY,RANGE_USED,INDEX_PRICE,UPPER_RANGE,LOWER_RANGE,ENTRY_TIME,EXIT_TIME,INDEX_ENTRY,INDEX_EXIT,STRIKE,TYPE,ENTRY_PRICE,EXIT_PRICE,QTY,PNL,EXIT_REASON,REF_PRICE
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,23675.65,23759.45,,09:20,11:18,23675.65,23778.4,23700,CE,104.25,194.6,-1,-90.350006,UPPER_BREACH,
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,23675.65,,23591.850000000002,09:20,09:47,23675.65,23579.7,23700,PE,132.75,177.7,-1,-44.949997,LOWER_BREACH,
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,23579.7,23663.5,,09:47,10:48,23579.7,23673.7,23600,CE,128.0,196.65,-1,-68.649994,UPPER_BREACH,
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,,,23495.9,09:47,15:20,23579.7,,23600,PE,124.1,55.65,-1,68.45,EOD,23579.7
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,23673.7,23757.5,,10:48,11:09,23673.7,23759.45,23650,CE,166.8,213.95,-1,-47.149994,UPPER_BREACH,
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,,,23589.9,10:48,15:20,23673.7,,23650,PE,99.95,68.75,-1,31.199997,EOD,23673.7
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,,23843.25,,11:09,15:20,23759.45,,23750,CE,151.2,141.3,-1,9.899994,EOD,23759.45
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,,,23675.65,11:09,15:20,23759.45,,23750,PE,122.6,101.75,-1,20.849998,EOD,23759.45
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,,23862.2,,11:18,15:20,23778.4,,23800,CE,135.35,113.0,-1,22.350006,EOD,23778.4
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,23778.4,,23694.600000000002,11:18,11:55,23778.4,23688.25,23800,PE,138.0,179.6,-1,-41.600006,LOWER_BREACH,
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,23688.25,23772.05,,11:55,14:00,23688.25,23785.95,23700,CE,145.25,209.35,-1,-64.100006,UPPER_BREACH,
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,,,23604.45,11:55,15:20,23688.25,,23700,PE,128.35,84.3,-1,44.050003,EOD,23688.25
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,,23869.75,,14:00,15:20,23785.95,,23800,CE,145.95,113.0,-1,32.949997,EOD,23785.95
2025-01-01,NIFTY,2025-01-02,Wednesday,83.8,,,23702.15,14:00,15:20,23785.95,,23800,PE,114.3,123.6,-1,-9.299995,EOD,23785.95
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,23788.2,23868.100000000002,,09:20,10:13,23788.2,23869.95,23800,CE,107.65,149.8,-1,-42.15,UPPER_BREACH,
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,,,23708.3,09:20,15:20,23788.2,,23800,PE,119.95,0.15,-1,119.799995,EOD,23788.2
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,23869.95,23949.850000000002,,10:13,11:10,23869.95,23949.95,23850,CE,120.0,165.45,-1,-45.449997,UPPER_BREACH,
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,,,23790.05,10:13,15:20,23869.95,,23850,PE,83.0,0.1,-1,82.9,EOD,23869.95
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,23949.95,24029.850000000002,,11:10,12:31,23949.95,24030.35,23950,CE,99.55,157.75,-1,-58.199997,UPPER_BREACH,
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,,,23870.05,11:10,15:20,23949.95,,23950,PE,85.65,0.15,-1,85.5,EOD,23949.95
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,24030.35,24110.25,,12:31,13:21,24030.35,24115.8,24050,CE,92.3,89.35,-1,2.9500046,UPPER_BREACH,
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,,,23950.449999999997,12:31,15:20,24030.35,,24050,PE,96.55,0.2,-1,96.350006,EOD,24030.35
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,24115.8,24195.7,,13:21,14:50,24115.8,24195.75,24100,CE,54.4,99.85,-1,-45.449997,UPPER_BREACH,
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,,,24035.899999999998,13:21,15:20,24115.8,,24100,PE,34.3,0.1,-1,34.2,EOD,24115.8
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,,24275.65,,14:50,15:20,24195.75,,24200,CE,12.6,0.3,-1,12.3,EOD,24195.75
2025-01-02,NIFTY,2025-01-02,Thursday,79.9,,,24115.85,14:50,15:20,24195.75,,24200,PE,14.5,10.9,-1,3.6000004,EOD,24195.75
2025-01-03,NIFTY,2025-01-09,Friday,85.3,,24261.35,,09:20,15:20,24176.05,,24200,CE,167.9,78.95,-1,88.95,EOD,24176.05
2025-01-03,NIFTY,2025-01-09,Friday,85.3,24176.05,,24090.75,09:20,09:45,24176.05,24081.65,24200,PE,197.0,256.3,-1,-59.299988,LOWER_BREACH,
2025-01-03,NIFTY,2025-01-09,Friday,85.3,,24166.95,,09:45,15:20,24081.65,,24100,CE,173.05,114.0,-1,59.050003,EOD,24081.65
2025-01-03,NIFTY,2025-01-09,Friday,85.3,24081.65,,23996.350000000002,09:45,15:07,24081.65,23991.15,24100,PE,199.9,214.8,-1,-14.900009,LOWER_BREACH,
2025-01-03,NIFTY,2025-01-09,Friday,85.3,,24076.45,,15:07,15:20,23991.15,,24000,CE,152.0,158.0,-1,-6.0,EOD,23991.15
2025-01-03,NIFTY,2025-01-09,Friday,85.3,,,23905.850000000002,15:07,15:20,23991.15,,24000,PE,159.55,156.4,-1,3.1500092,EOD,23991.15
2025-01-06,NIFTY,2025-01-09,Monday,77.4,,24109.2,,09:20,15:20,24031.8,,24050,CE,132.75,46.9,-1,85.85,EOD,24031.8
2025-01-06,NIFTY,2025-01-09,Monday,77.4,24031.8,,23954.399999999998,09:20,09:45,24031.8,23947.55,24050,PE,166.4,229.95,-1,-63.550003,LOWER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,23947.55,24024.95,,09:45,10:14,23947.55,24026.0,23950,CE,158.95,193.2,-1,-34.25,UPPER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,23947.55,,23870.149999999998,09:45,10:46,23947.55,23862.75,23950,PE,174.1,224.45,-1,-50.34999,LOWER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,,24103.4,,10:14,15:20,24026.0,,24050,CE,141.95,46.9,-1,95.049995,EOD,24026.0
2025-01-06,NIFTY,2025-01-09,Monday,77.4,24026.0,,23948.6,10:14,10:33,24026.0,23947.4,24050,PE,171.55,221.25,-1,-49.699997,LOWER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,,24024.800000000003,,10:33,15:20,23947.4,,23950,CE,143.25,68.0,-1,75.25,EOD,23947.4
2025-01-06,NIFTY,2025-01-09,Monday,77.4,23947.4,,23870.0,10:33,10:46,23947.4,23862.75,23950,PE,162.75,224.45,-1,-61.699997,LOWER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,,23940.15,,10:46,15:20,23862.75,,23850,CE,154.5,96.0,-1,58.5,EOD,23862.75
2025-01-06,NIFTY,2025-01-09,Monday,77.4,23862.75,,23785.35,10:46,11:11,23862.75,23763.25,23850,PE,167.8,226.2,-1,-58.399994,LOWER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,,23840.65,,11:11,15:20,23763.25,,23750,CE,173.5,132.0,-1,41.5,EOD,23763.25
2025-01-06,NIFTY,2025-01-09,Monday,77.4,23763.25,,23685.85,11:11,11:48,23763.25,23680.7,23750,PE,170.15,231.6,-1,-61.450012,LOWER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,23680.7,23758.100000000002,,11:48,12:41,23680.7,23761.7,23700,CE,170.3,206.0,-1,-35.699997,UPPER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,23680.7,,23603.3,11:48,14:33,23680.7,23598.8,23700,PE,203.4,255.45,-1,-52.050003,LOWER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,,23839.100000000002,,12:41,15:20,23761.7,,23750,CE,179.75,132.0,-1,47.75,EOD,23761.7
2025-01-06,NIFTY,2025-01-09,Monday,77.4,23761.7,,23684.3,12:41,13:18,23761.7,23682.75,23750,PE,185.8,235.2,-1,-49.399994,LOWER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,,23760.15,,13:18,15:20,23682.75,,23700,CE,177.3,154.2,-1,23.100006,EOD,23682.75
2025-01-06,NIFTY,2025-01-09,Monday,77.4,23682.75,,23605.35,13:18,14:33,23682.75,23598.8,23700,PE,209.3,255.45,-1,-46.149994,LOWER_BREACH,
2025-01-06,NIFTY,2025-01-09,Monday,77.4,,23676.2,,14:33,15:20,23598.8,,23600,CE,202.25,201.9,-1,0.3500061,EOD,23598.8
2025-01-06,NIFTY,2025-01-09,Monday,77.4,,,23521.399999999998,14:33,15:20,23598.8,,23600,PE,202.8,185.9,-1,16.90001,EOD,23598.8
2025-01-07,NIFTY,2025-01-09,Tuesday,128.0,,23882.6,,09:20,15:20,23754.6,,23750,CE,163.75,97.6,-1,66.15,EOD,23754.6
2025-01-07,NIFTY,2025-01-09,Tuesday,128.0,,,23626.6,09:20,15:20,23754.6,,23750,PE,167.35,146.35,-1,21.0,EOD,23754.6
2025-01-08,NIFTY,2025-01-09,Wednesday,83.8,,23763.3,,09:20,15:20,23679.5,,23700,CE,86.0,66.2,-1,19.800003,EOD,23679.5
2025-01-08,NIFTY,2025-01-09,Wednesday,83.8,23679.5,,23595.7,09:20,10:27,23679.5,23584.4,23700,PE,119.9,156.95,-1,-37.049995,LOWER_BREACH,
2025-01-08,NIFTY,2025-01-09,Wednesday,83.8,23584.4,23668.2,,10:27,13:55,23584.4,23672.25,23600,CE,82.95,122.15,-1,-39.200005,UPPER_BREACH,
2025-01-08,NIFTY,2025-01-09,Wednesday,83.8,,,23500.600000000002,10:27,15:20,23584.4,,23600,PE,96.0,36.95,-1,59.05,EOD,23584.4
2025-01-08,NIFTY,2025-01-09,Wednesday,83.8,,23756.05,,13:55,15:20,23672.25,,23650,CE,91.7,91.7,-1,-0.0,EOD,23672.25
2025-01-08,NIFTY,2025-01-09,Wednesday,83.8,,,23588.45,13:55,15:20,23672.25,,23650,PE,66.0,53.35,-1,12.650002,EOD,23672.25
2025-01-09,NIFTY,2025-01-09,Thursday,79.9,,23698.100000000002,,09:20,15:20,23618.2,,23600,CE,53.5,0.1,-1,53.4,EOD,23618.2
2025-01-09,NIFTY,2025-01-09,Thursday,79.9,23618.2,,23538.3,09:20,12:55,23618.2,23534.8,23600,PE,50.0,83.4,-1,-33.4,LOWER_BREACH,
2025-01-09,NIFTY,2025-01-09,Thursday,79.9,,23614.7,,12:55,15:20,23534.8,,23550,CE,16.65,0.05,-1,16.6,EOD,23534.8
2025-01-09,NIFTY,2025-01-09,Thursday,79.9,,,23454.899999999998,12:55,15:20,23534.8,,23550,PE,41.7,30.2,-1,11.5,EOD,23534.8
2025-01-10,NIFTY,2025-01-16,Friday,85.3,,23646.5,,09:20,15:20,23561.2,,23550,CE,190.4,118.9,-1,71.49999,EOD,23561.2
2025-01-10,NIFTY,2025-01-16,Friday,85.3,23561.2,,23475.9,09:20,09:34,23561.2,23473.1,23550,PE,161.6,211.3,-1,-49.699997,LOWER_BREACH,
2025-01-10,NIFTY,2025-01-16,Friday,85.3,23473.1,23558.399999999998,,09:34,11:16,23473.1,23584.95,23450,CE,218.85,284.3,-1,-65.44998,UPPER_BREACH,
2025-01-10,NIFTY,2025-01-16,Friday,85.3,23473.1,,23387.8,09:34,09:59,23473.1,23378.6,23450,PE,163.65,214.4,-1,-50.75,LOWER_BREACH,
2025-01-10,NIFTY,2025-01-16,Friday,85.3,23378.6,23463.899999999998,,09:59,10:53,23378.6,23471.3,23400,CE,198.5,239.1,-1,-40.600006,UPPER_BREACH,
2025-01-10,NIFTY,2025-01-16,Friday,85.3,,,23293.3,09:59,15:20,23378.6,,23400,PE,189.95,126.8,-1,63.149994,EOD,23378.6
2025-01-10,NIFTY,2025-01-16,Friday,85.3,23471.3,23556.6,,10:53,11:15,23471.3,23557.4,23450,CE,209.7,265.0,-1,-55.300003,UPPER_BREACH,
2025-01-10,NIFTY,2025-01-16,Friday,85.3,,,23386.0,10:53,15:20,23471.3,,23450,PE,161.3,147.9,-1,13.400009,EOD,23471.3
2025-01-10,NIFTY,2025-01-16,Friday,85.3,,23642.7,,11:15,15:20,23557.4,,23550,CE,200.65,118.9,-1,81.74999,EOD,23557.4
2025-01-10,NIFTY,2025-01-16,Friday,85.3,23557.4,,23472.100000000002,11:15,14:12,23557.4,23462.0,23550,PE,154.2,208.5,-1,-54.300003,LOWER_BREACH,
2025-01-10,NIFTY,2025-01-16,Friday,85.3,,23670.25,,11:16,15:20,23584.95,,23600,CE,189.35,97.95,-1,91.40001,EOD,23584.95
2025-01-10,NIFTY,2025-01-16,Friday,85.3,23584.95,,23499.65,11:16,12:11,23584.95,23479.35,23600,PE,167.35,221.4,-1,-54.049988,LOWER_BREACH,
2025-01-10,NIFTY,2025-01-16,Friday,85.3,,23564.649999999998,,12:11,15:20,23479.35,,23500,CE,171.6,141.55,-1,30.050003,EOD,23479.35
2025-01-10,NIFTY,2025-01-16,Friday,85.3,,,23394.05,12:11,15:20,23479.35,,23500,PE,170.1,172.25,-1,-2.149994,EOD,23479.35
2025-01-10,NIFTY,2025-01-16,Friday,85.3,,23547.3,,14:12,15:20,23462.0,,23450,CE,179.45,168.2,-1,11.25,EOD,23462.0
2025-01-10,NIFTY,2025-01-16,Friday,85.3,,,23376.7,14:12,15:20,23462.0,,23450,PE,160.25,147.9,-1,12.350006,EOD,23462.0
2025-01-13,NIFTY,2025-01-16,Monday,77.4,23241.7,23319.100000000002,,09:20,10:30,23241.7,23319.35,23250,CE,168.05,208.85,-1,-40.800003,UPPER_BREACH,
2025-01-13,NIFTY,2025-01-16,Monday,77.4,23241.7,,23164.3,09:20,13:39,23241.7,23160.85,23250,PE,170.7,181.8,-1,-11.100006,LOWER_BREACH,
2025-01-13,NIFTY,2025-01-16,Monday,77.4,,23396.75,,10:30,15:20,23319.35,,23300,CE,178.7,65.0,-1,113.7,EOD,23319.35
2025-01-13,NIFTY,2025-01-16,Monday,77.4,23319.35,,23241.949999999997,10:30,11:30,23319.35,23240.8,23300,PE,141.25,169.9,-1,-28.649994,LOWER_BREACH,
2025-01-13,NIFTY,2025-01-16,Monday,77.4,,23318.2,,11:30,15:20,23240.8,,23250,CE,149.2,82.9,-1,66.299995,EOD,23240.8
2025-01-13,NIFTY,2025-01-16,Monday,77.4,23240.8,,23163.399999999998,11:30,13:39,23240.8,23160.85,23250,PE,145.8,181.8,-1,-36.0,LOWER_BREACH,
2025-01-13,NIFTY,2025-01-16,Monday,77.4,,23238.25,,13:39,15:20,23160.85,,23150,CE,145.0,130.15,-1,14.850006,EOD,23160.85
2025-01-13,NIFTY,2025-01-16,Monday,77.4,23160.85,,23083.449999999997,13:39,14:32,23160.85,23081.05,23150,PE,128.65,161.4,-1,-32.75,LOWER_BREACH,
2025-01-13,NIFTY,2025-01-16,Monday,77.4,,23158.45,,14:32,15:20,23081.05,,23100,CE,141.6,158.95,-1,-17.34999,EOD,23081.05
2025-01-13,NIFTY,2025-01-16,Monday,77.4,,,23003.649999999998,14:32,15:20,23081.05,,23100,PE,136.6,113.7,-1,22.90001,EOD,23081.05
2025-01-14,NIFTY,2025-01-16,Tuesday,128.0,,23339.85,,09:20,15:20,23211.85,,23200,CE,130.35,107.45,-1,22.90001,EOD,23211.85
2025-01-14,NIFTY,2025-01-16,Tuesday,128.0,,,23083.85,09:20,15:20,23211.85,,23200,PE,98.75,70.55,-1,28.199997,EOD,23211.85
2025-01-15,NIFTY,2025-01-16,Wednesday,83.8,,23308.95,,09:20,15:20,23225.15,,23250,CE,74.95,37.35,-1,37.6,EOD,23225.15
2025-01-15,NIFTY,2025-01-16,Wednesday,83.8,,,23141.350000000002,09:20,15:20,23225.15,,23250,PE,80.2,75.5,-1,4.699997,EOD,23225.15
2025-01-16,NIFTY,2025-01-16,Thursday,79.9,,23415.65,,09:20,15:20,23335.75,,23350,CE,29.75,0.15,-1,29.6,EOD,23335.75
2025-01-16,NIFTY,2025-01-16,Thursday,79.9,,,23255.85,09:20,15:20,23335.75,,23350,PE,54.8,43.75,-1,11.049999,EOD,23335.75
2025-01-17,NIFTY,2025-01-23,Friday,85.3,,23267.05,,09:20,15:20,23181.75,,23200,CE,182.5,182.6,-1,-0.1000061,EOD,23181.75
2025-01-17,NIFTY,2025-01-23,Friday,85.3,,,23096.45,09:20,15:20,23181.75,,23200,PE,180.65,146.4,-1,34.25,EOD,23181.75
2025-01-20,NIFTY,2025-01-23,Monday,77.4,23226.95,23304.350000000002,,09:20,11:19,23226.95,23325.5,23250,CE,162.1,204.25,-1,-42.149994,UPPER_BREACH,
2025-01-20,NIFTY,2025-01-23,Monday,77.4,,,23149.55,09:20,15:20,23226.95,,23250,PE,168.25,91.8,-1,76.45,EOD,23226.95
2025-01-20,NIFTY,2025-01-23,Monday,77.4,,23402.9,,11:19,15:20,23325.5,,23350,CE,146.45,150.4,-1,-3.949997,EOD,23325.5
2025-01-20,NIFTY,2025-01-23,Monday,77.4,,,23248.1,11:19,15:20,23325.5,,23350,PE,153.75,132.4,-1,21.350006,EOD,23325.5
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,23525.35,,09:20,15:20,23397.35,,23400,CE,127.35,27.9,-1,99.45,EOD,23397.35
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23397.35,,23269.35,09:20,10:08,23397.35,23263.25,23400,PE,130.8,219.8,-1,-89.0,LOWER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23263.25,23391.25,,10:08,11:52,23263.25,23391.3,23250,CE,164.15,216.9,-1,-52.75,UPPER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23263.25,,23135.25,10:08,12:25,23263.25,23126.35,23250,PE,136.5,213.55,-1,-77.05,LOWER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,23519.3,,11:52,15:20,23391.3,,23400,CE,127.2,27.9,-1,99.299995,EOD,23391.3
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23391.3,,23263.3,11:52,12:16,23391.3,23225.6,23400,PE,153.1,242.5,-1,-89.399994,LOWER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,23353.6,,12:16,15:20,23225.6,,23250,CE,148.85,59.7,-1,89.15001,EOD,23225.6
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23225.6,,23097.6,12:16,14:36,23225.6,23077.3,23250,PE,155.75,221.5,-1,-65.75,LOWER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23126.35,23254.35,,12:25,13:02,23126.35,23260.2,23150,CE,164.35,226.45,-1,-62.09999,UPPER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23126.35,,22998.35,12:25,14:42,23126.35,22976.85,23150,PE,159.8,224.1,-1,-64.3,LOWER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,23388.2,,13:02,15:20,23260.2,,23250,CE,168.0,59.7,-1,108.3,EOD,23260.2
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23260.2,,23132.2,13:02,13:21,23260.2,23125.65,23250,PE,148.05,213.85,-1,-65.8,LOWER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23125.65,23253.65,,13:21,13:30,23125.65,23265.95,23150,CE,142.9,214.0,-1,-71.100006,UPPER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23125.65,,22997.65,13:21,14:42,23125.65,22976.85,23150,PE,156.85,224.1,-1,-67.25,LOWER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,23393.95,,13:30,15:20,23265.95,,23250,CE,153.7,59.7,-1,94.0,EOD,23265.95
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23265.95,,23137.95,13:30,14:34,23265.95,23137.2,23250,PE,140.45,185.55,-1,-45.100006,LOWER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,23265.2,,14:34,15:20,23137.2,,23150,CE,145.65,96.1,-1,49.549995,EOD,23137.2
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,23137.2,,23009.2,14:34,14:41,23137.2,23006.8,23150,PE,130.1,208.5,-1,-78.399994,LOWER_BREACH,
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,23205.3,,14:36,15:20,23077.3,,23100,CE,154.25,119.95,-1,34.300003,EOD,23077.3
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,,22949.3,14:36,15:20,23077.3,,23100,PE,137.75,124.85,-1,12.900002,EOD,23077.3
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,23134.8,,14:41,15:20,23006.8,,23000,CE,175.7,178.85,-1,-3.1500092,EOD,23006.8
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,,22878.8,14:41,15:20,23006.8,,23000,PE,128.3,83.55,-1,44.75,EOD,23006.8
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,23104.85,,14:42,15:20,22976.85,,23000,CE,163.55,178.85,-1,-15.300003,EOD,22976.85
2025-01-21,NIFTY,2025-01-23,Tuesday,128.0,,,22848.85,14:42,15:20,22976.85,,23000,PE,138.9,83.55,-1,55.34999,EOD,22976.85
2025-01-22,NIFTY,2025-01-23,Wednesday,83.8,,23192.05,,09:20,15:20,23108.25,,23100,CE,120.35,98.45,-1,21.900002,EOD,23108.25
2025-01-22,NIFTY,2025-01-23,Wednesday,83.8,23108.25,,23024.45,09:20,12:08,23108.25,23021.0,23100,PE,107.4,108.85,-1,-1.449997,LOWER_BREACH,
2025-01-22,NIFTY,2025-01-23,Wednesday,83.8,23021.0,23104.8,,12:08,14:24,23021.0,23106.2,23000,CE,107.85,148.35,-1,-40.500008,UPPER_BREACH,
2025-01-22,NIFTY,2025-01-23,Wednesday,83.8,,,22937.2,12:08,15:20,23021.0,,23000,PE,63.4,17.5,-1,45.9,EOD,23021.0
2025-01-22,NIFTY,2025-01-23,Wednesday,83.8,,23190.0,,14:24,15:20,23106.2,,23100,CE,77.5,98.45,-1,-20.949997,EOD,23106.2
2025-01-22,NIFTY,2025-01-23,Wednesday,83.8,,,23022.4,14:24,15:20,23106.2,,23100,PE,56.65,36.15,-1,20.5,EOD,23106.2
2025-01-23,NIFTY,2025-01-23,Thursday,79.9,23108.1,23188.0,,09:20,09:41,23108.1,23189.1,23100,CE,57.2,123.55,-1,-66.350006,UPPER_BREACH,
2025-01-23,NIFTY,2025-01-23,Thursday,79.9,,,23028.199999999997,09:20,15:20,23108.1,,23100,PE,39.3,0.1,-1,39.2,EOD,23108.1
2025-01-23,NIFTY,2025-01-23,Thursday,79.9,,23269.0,,09:41,15:20,23189.1,,23200,CE,59.25,4.25,-1,55.0,EOD,23189.1
2025-01-23,NIFTY,2025-01-23,Thursday,79.9,,,23109.199999999997,09:41,15:20,23189.1,,23200,PE,57.3,0.2,-1,57.1,EOD,23189.1
2025-01-24,NIFTY,2025-01-30,Friday,85.3,,23361.1,,09:20,15:20,23275.8,,23300,CE,185.85,91.95,-1,93.90001,EOD,23275.8
2025-01-24,NIFTY,2025-01-30,Friday,85.3,23275.8,,23190.5,09:20,09:50,23275.8,23182.45,23300,PE,191.4,258.9,-1,-67.5,LOWER_BREACH,
2025-01-24,NIFTY,2025-01-30,Friday,85.3,23182.45,23267.75,,09:50,11:14,23182.45,23275.4,23200,CE,189.45,232.1,-1,-42.65001,UPPER_BREACH,
2025-01-24,NIFTY,2025-01-30,Friday,85.3,23182.45,,23097.15,09:50,14:43,23182.45,23076.65,23200,PE,203.25,238.3,-1,-35.050003,LOWER_BREACH,
2025-01-24,NIFTY,2025-01-30,Friday,85.3,,23360.7,,11:14,15:20,23275.4,,23300,CE,174.7,91.95,-1,82.75,EOD,23275.4
2025-01-24,NIFTY,2025-01-30,Friday,85.3,23275.4,,23190.100000000002,11:14,13:05,23275.4,23183.45,23300,PE,163.5,228.9,-1,-65.399994,LOWER_BREACH,
2025-01-24,NIFTY,2025-01-30,Friday,85.3,,23268.75,,13:05,15:20,23183.45,,23200,CE,171.5,133.6,-1,37.899994,EOD,23183.45
2025-01-24,NIFTY,2025-01-30,Friday,85.3,23183.45,,23098.15,13:05,14:43,23183.45,23076.65,23200,PE,176.45,238.3,-1,-61.850006,LOWER_BREACH,
2025-01-24,NIFTY,2025-01-30,Friday,85.3,,23161.95,,14:43,15:20,23076.65,,23100,CE,171.35,184.55,-1,-13.199997,EOD,23076.65
2025-01-24,NIFTY,2025-01-30,Friday,85.3,,,22991.350000000002,14:43,15:20,23076.65,,23100,PE,184.2,152.15,-1,32.050003,EOD,23076.65
2025-01-27,NIFTY,2025-01-30,Monday,77.4,,23004.7,,09:20,15:20,22927.3,,22950,CE,161.9,108.65,-1,53.249992,EOD,22927.3
2025-01-27,NIFTY,2025-01-30,Monday,77.4,22927.3,,22849.899999999998,09:20,10:37,22927.3,22841.75,22950,PE,184.2,231.0,-1,-46.800003,LOWER_BREACH,
2025-01-27,NIFTY,2025-01-30,Monday,77.4,22841.75,22919.15,,10:37,12:04,22841.75,22936.85,22850,CE,174.25,228.8,-1,-54.550003,UPPER_BREACH,
2025-01-27,NIFTY,2025-01-30,Monday,77.4,,,22764.35,10:37,15:20,22841.75,,22850,PE,176.9,151.85,-1,25.049988,EOD,22841.75
2025-01-27,NIFTY,2025-01-30,Monday,77.4,,23014.25,,12:04,15:20,22936.85,,22950,CE,172.05,108.65,-1,63.4,EOD,22936.85
2025-01-27,NIFTY,2025-01-30,Monday,77.4,22936.85,,22859.449999999997,12:04,12:46,22936.85,22858.0,22950,PE,162.4,209.65,-1,-47.25,LOWER_BREACH,
2025-01-27,NIFTY,2025-01-30,Monday,77.4,,22935.4,,12:46,15:20,22858.0,,22850,CE,172.0,155.55,-1,16.449997,EOD,22858.0
2025-01-27,NIFTY,2025-01-30,Monday,77.4,,,22780.6,12:46,15:20,22858.0,,22850,PE,156.25,151.85,-1,4.399994,EOD,22858.0
2025-01-28,NIFTY,2025-01-30,Tuesday,128.0,22926.35,23054.35,,09:20,13:11,22926.35,23054.55,22950,CE,147.1,210.55,-1,-63.449997,UPPER_BREACH,
2025-01-28,NIFTY,2025-01-30,Tuesday,128.0,,,22798.35,09:20,15:20,22926.35,,22950,PE,142.55,119.35,-1,23.200005,EOD,22926.35
2025-01-28,NIFTY,2025-01-30,Tuesday,128.0,,23182.55,,13:11,15:20,23054.55,,23050,CE,151.1,109.0,-1,42.100006,EOD,23054.55
2025-01-28,NIFTY,2025-01-30,Tuesday,128.0,23054.55,,22926.55,13:11,15:06,23054.55,22916.8,23050,PE,136.4,193.9,-1,-57.5,LOWER_BREACH,
2025-01-28,NIFTY,2025-01-30,Tuesday,128.0,,23044.8,,15:06,15:20,22916.8,,22900,CE,159.2,191.45,-1,-32.25,EOD,22916.8
2025-01-28,NIFTY,2025-01-30,Tuesday,128.0,,,22788.8,15:06,15:20,22916.8,,22900,PE,117.8,100.2,-1,17.600006,EOD,22916.8
2025-01-29,NIFTY,2025-01-30,Wednesday,83.8,23032.85,23116.649999999998,,09:20,11:00,23032.85,23122.75,23050,CE,127.1,204.1,-1,-77.00001,UPPER_BREACH,
