DATE,INDEX,EXPIRYDATE,DAY,RANGE_USED,REF_PRICE,UPPER_RANGE,LOWER_RANGE,ENTRY_TIME,EXIT_TIME,INDEX_ENTRY,INDEX_EXIT,STRIKE,TYPE,ENTRY_PRICE,EXIT_PRICE,QTY,PNL,EXIT_REASON,INDEX_PRICE
2021-06-01,NIFTY,2021-06-03,Tuesday,100,15601.55,15701.55,,09:20,15:20,15601.55,,15600,CE,73.15,65.65,-1,7.5,EOD,
2021-06-01,NIFTY,2021-06-03,Tuesday,100,15601.55,,15501.55,09:20,15:20,15601.55,,15600,PE,91.35,76.2,-1,15.150002,EOD,
2021-06-02,NIFTY,2021-06-03,Wednesday,100,15552.5,15652.5,,09:20,15:20,15552.5,,15550,CE,64.3,72.65,-1,-8.349998,EOD,
2021-06-02,NIFTY,2021-06-03,Wednesday,100,15552.5,,15452.5,09:20,15:20,15552.5,,15550,PE,66.4,31.3,-1,35.100002,EOD,
2021-06-03,NIFTY,2021-06-03,Thursday,100,15658.9,15758.9,,09:20,15:20,15658.9,,15650,CE,33.25,38.8,-1,-5.549999,EOD,
2021-06-03,NIFTY,2021-06-03,Thursday,100,15658.9,,15558.9,09:20,15:20,15658.9,,15650,PE,37.4,0.1,-1,37.300003,EOD,
2021-06-04,NIFTY,2021-06-10,Friday,100,15692.6,15792.6,,09:20,15:20,15692.6,,15700,CE,106.6,88.75,-1,17.849998,EOD,
2021-06-04,NIFTY,2021-06-10,Friday,100,15692.6,,15592.6,09:20,15:20,15692.6,,15700,PE,120.65,109.55,-1,11.099998,EOD,
2021-06-07,NIFTY,2021-06-10,Monday,100,15708.4,15808.4,,09:20,15:20,15708.4,,15700,CE,96.85,117.65,-1,-20.800003,EOD,
2021-06-07,NIFTY,2021-06-10,Monday,100,15708.4,,15608.4,09:20,15:20,15708.4,,15700,PE,83.45,59.1,-1,24.349998,EOD,
2021-06-08,NIFTY,2021-06-10,Tuesday,100,15759.25,15859.25,,09:20,15:20,15759.25,,15750,CE,74.85,61.5,-1,13.349998,EOD,
2021-06-08,NIFTY,2021-06-10,Tuesday,100,15759.25,,15659.25,09:20,15:20,15759.25,,15750,PE,76.15,68.1,-1,8.050003,EOD,
2021-06-09,NIFTY,2021-06-10,Wednesday,100,15748.25,15848.25,,09:20,15:20,15748.25,,15750,CE,52.7,13.8,-1,38.9,EOD,
2021-06-09,NIFTY,2021-06-10,Wednesday,100,,,15648.25,09:20,13:16,15748.25,15646.55,15750,PE,63.15,109.4,-1,-46.25,LOWER_BREACH,15748.25
2021-06-09,NIFTY,2021-06-10,Wednesday,100,15646.55,15746.55,,13:16,15:20,15646.55,,15650,CE,68.45,45.25,-1,23.199997,EOD,
2021-06-09,NIFTY,2021-06-10,Wednesday,100,15646.55,,15546.55,13:16,15:20,15646.55,,15650,PE,53.7,44.7,-1,9.0,EOD,
2021-06-10,NIFTY,2021-06-10,Thursday,100,15683.8,15783.8,,09:20,15:20,15683.8,,15700,CE,28.35,36.95,-1,-8.6,EOD,
2021-06-10,NIFTY,2021-06-10,Thursday,100,15683.8,,15583.8,09:20,15:20,15683.8,,15700,PE,52.3,0.2,-1,52.1,EOD,
2021-06-11,NIFTY,2021-06-17,Friday,100,15810.75,15910.75,,09:20,15:20,15810.75,,15800,CE,104.35,91.15,-1,13.199997,EOD,
2021-06-11,NIFTY,2021-06-17,Friday,100,15810.75,,15710.75,09:20,15:20,15810.75,,15800,PE,99.35,90.1,-1,9.25,EOD,
2021-06-14,NIFTY,2021-06-17,Monday,100,15765.15,15865.15,,09:20,15:20,15765.15,,15750,CE,85.65,116.25,-1,-30.599998,EOD,
2021-06-14,NIFTY,2021-06-17,Monday,100,,,15665.15,09:20,09:30,15765.15,15664.2,15750,PE,88.65,144.15,-1,-55.499992,LOWER_BREACH,15765.15
2021-06-14,NIFTY,2021-06-17,Monday,100,,15764.2,,09:30,13:23,15664.2,15767.45,15650,CE,103.45,157.25,-1,-53.800003,UPPER_BREACH,15664.2
2021-06-14,NIFTY,2021-06-17,Monday,100,15664.2,,15564.2,09:30,15:20,15664.2,,15650,PE,90.45,26.1,-1,64.35,EOD,
2021-06-14,NIFTY,2021-06-17,Monday,100,15767.45,15867.45,,13:23,15:20,15767.45,,15750,CE,88.3,116.25,-1,-27.949997,EOD,
2021-06-14,NIFTY,2021-06-17,Monday,100,15767.45,,15667.45,13:23,15:20,15767.45,,15750,PE,67.5,50.1,-1,17.400002,EOD,
2021-06-15,NIFTY,2021-06-17,Tuesday,100,15866.65,15966.65,,09:20,15:20,15866.65,,15850,CE,74.0,73.15,-1,0.8499985,EOD,
2021-06-15,NIFTY,2021-06-17,Tuesday,100,15866.65,,15766.65,09:20,15:20,15866.65,,15850,PE,70.0,57.8,-1,12.200001,EOD,
2021-06-16,NIFTY,2021-06-17,Wednesday,100,15839.55,15939.55,,09:20,15:20,15839.55,,15850,CE,53.2,20.0,-1,33.2,EOD,
2021-06-16,NIFTY,2021-06-17,Wednesday,100,15839.55,,15739.55,09:20,15:20,15839.55,,15850,PE,70.95,118.3,-1,-47.350006,EOD,
2021-06-17,NIFTY,2021-06-17,Thursday,100,15682.25,15782.25,,09:20,15:20,15682.25,,15700,CE,33.2,0.4,-1,32.8,EOD,
2021-06-17,NIFTY,2021-06-17,Thursday,100,15682.25,,15582.25,09:20,15:20,15682.25,,15700,PE,54.3,5.7,-1,48.6,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,100,15732.9,15832.9,,09:20,15:20,15732.9,,15750,CE,96.55,80.45,-1,16.100006,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,100,,,15632.9,09:20,09:54,15732.9,15630.6,15750,PE,117.5,176.05,-1,-58.550003,LOWER_BREACH,15732.9
2021-06-18,NIFTY,2021-06-24,Friday,100,15630.6,15730.6,,09:54,15:20,15630.6,,15650,CE,113.85,134.95,-1,-21.099998,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,100,,,15530.6,09:54,10:53,15630.6,15525.5,15650,PE,118.35,189.6,-1,-71.25001,LOWER_BREACH,15630.6
2021-06-18,NIFTY,2021-06-24,Friday,100,,15625.5,,10:53,13:59,15525.5,15628.5,15550,CE,130.35,161.0,-1,-30.649994,UPPER_BREACH,15525.5
2021-06-18,NIFTY,2021-06-24,Friday,100,15525.5,,15425.5,10:53,15:20,15525.5,,15550,PE,134.7,45.7,-1,89.0,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,100,15628.5,15728.5,,13:59,15:20,15628.5,,15650,CE,103.25,134.95,-1,-31.699997,EOD,
2021-06-18,NIFTY,2021-06-24,Friday,100,15628.5,,15528.5,13:59,15:20,15628.5,,15650,PE,120.45,75.0,-1,45.449997,EOD,
2021-06-21,NIFTY,2021-06-24,Monday,100,,15641.6,,09:20,12:35,15541.6,15643.5,15550,CE,106.0,154.0,-1,-48.0,UPPER_BREACH,15541.6
2021-06-21,NIFTY,2021-06-24,Monday,100,15541.6,,15441.6,09:20,15:20,15541.6,,15550,PE,118.45,29.0,-1,89.45,EOD,
2021-06-21,NIFTY,2021-06-24,Monday,100,,15743.5,,12:35,15:10,15643.5,15746.05,15650,CE,92.0,144.5,-1,-52.5,UPPER_BREACH,15643.5
2021-06-21,NIFTY,2021-06-24,Monday,100,15643.5,,15543.5,12:35,15:20,15643.5,,15650,PE,104.9,48.3,-1,56.600002,EOD,
2021-06-21,NIFTY,2021-06-24,Monday,100,15746.05,15846.05,,15:10,15:20,15746.05,,15750,CE,81.9,83.2,-1,-1.2999954,EOD,
2021-06-21,NIFTY,2021-06-24,Monday,100,15746.05,,15646.05,15:10,15:20,15746.05,,15750,PE,92.75,82.05,-1,10.699997,EOD,
2021-06-22,NIFTY,2021-06-24,Tuesday,100,15835.75,15935.75,,09:20,15:20,15835.75,,15850,CE,60.9,30.7,-1,30.2,EOD,
2021-06-22,NIFTY,2021-06-24,Tuesday,100,15835.75,,15735.75,09:20,15:20,15835.75,,15850,PE,84.9,127.2,-1,-42.299995,EOD,
2021-06-23,NIFTY,2021-06-24,Wednesday,100,15822.85,15922.85,,09:20,15:20,15822.85,,15800,CE,70.3,17.15,-1,53.15,EOD,
2021-06-23,NIFTY,2021-06-24,Wednesday,100,,,15722.85,09:20,13:13,15822.85,15721.5,15800,PE,51.2,105.4,-1,-54.2,LOWER_BREACH,15822.85
2021-06-23,NIFTY,2021-06-24,Wednesday,100,15721.5,15821.5,,13:13,15:20,15721.5,,15700,CE,77.75,53.15,-1,24.599998,EOD,
2021-06-23,NIFTY,2021-06-24,Wednesday,100,15721.5,,15621.5,13:13,15:20,15721.5,,15700,PE,51.55,55.3,-1,-3.75,EOD,
2021-06-24,NIFTY,2021-06-24,Thursday,100,15730.3,15830.3,,09:20,15:20,15730.3,,15750,CE,31.1,40.4,-1,-9.300001,EOD,
2021-06-24,NIFTY,2021-06-24,Thursday,100,15730.3,,15630.3,09:20,15:20,15730.3,,15750,PE,62.3,0.15,-1,62.149998,EOD,
2021-06-25,NIFTY,2021-07-01,Friday,100,15822.1,15922.1,,09:20,15:20,15822.1,,15800,CE,128.85,126.65,-1,2.2000046,EOD,
2021-06-25,NIFTY,2021-07-01,Friday,100,15822.1,,15722.1,09:20,15:20,15822.1,,15800,PE,98.3,66.5,-1,31.800003,EOD,
2021-06-28,NIFTY,2021-07-01,Monday,100,15885.95,15985.95,,09:20,15:20,15885.95,,15900,CE,72.0,50.1,-1,21.900002,EOD,
2021-06-28,NIFTY,2021-07-01,Monday,100,15885.95,,15785.95,09:20,15:20,15885.95,,15900,PE,96.6,125.95,-1,-29.349998,EOD,
2021-06-29,NIFTY,2021-07-01,Tuesday,100,15817.8,15917.8,,09:20,15:20,15817.8,,15800,CE,88.9,43.6,-1,45.300003,EOD,
2021-06-29,NIFTY,2021-07-01,Tuesday,100,15817.8,,15717.8,09:20,15:20,15817.8,,15800,PE,72.15,84.6,-1,-12.449997,EOD,
2021-06-30,NIFTY,2021-07-01,Wednesday,100,15804.65,15904.65,,09:20,15:20,15804.65,,15800,CE,53.7,14.6,-1,39.1,EOD,
2021-06-30,NIFTY,2021-07-01,Wednesday,100,15804.65,,15704.65,09:20,15:20,15804.65,,15800,PE,56.55,95.6,-1,-39.05,EOD,
2021-07-01,NIFTY,2021-07-01,Thursday,100,15724.45,15824.45,,09:20,15:20,15724.45,,15700,CE,48.1,0.15,-1,47.949997,EOD,
2021-07-01,NIFTY,2021-07-01,Thursday,100,15724.45,,15624.45,09:20,15:20,15724.45,,15700,PE,24.0,22.25,-1,1.75,EOD,
2021-07-02,NIFTY,2021-07-08,Friday,100,15685.2,15785.2,,09:20,15:20,15685.2,,15700,CE,83.2,91.45,-1,-8.25,EOD,
2021-07-02,NIFTY,2021-07-08,Friday,100,15685.2,,15585.2,09:20,15:20,15685.2,,15700,PE,98.0,63.35,-1,34.65,EOD,
2021-07-05,NIFTY,2021-07-08,Monday,100,15790.45,15890.45,,09:20,15:20,15790.45,,15800,CE,60.45,82.6,-1,-22.149998,EOD,
2021-07-05,NIFTY,2021-07-08,Monday,100,15790.45,,15690.45,09:20,15:20,15790.45,,15800,PE,74.75,43.3,-1,31.45,EOD,
2021-07-06,NIFTY,2021-07-08,Tuesday,100,15858.4,15958.4,,09:20,15:20,15858.4,,15850,CE,54.8,35.95,-1,18.849998,EOD,
2021-07-06,NIFTY,2021-07-08,Tuesday,100,15858.4,,15758.4,09:20,15:20,15858.4,,15850,PE,58.9,65.95,-1,-7.0499954,EOD,
2021-07-07,NIFTY,2021-07-08,Wednesday,100,15796.45,15896.45,,09:20,15:20,15796.45,,15800,CE,43.15,92.15,-1,-49.0,EOD,
2021-07-07,NIFTY,2021-07-08,Wednesday,100,15796.45,,15696.45,09:20,15:20,15796.45,,15800,PE,56.3,15.05,-1,41.25,EOD,
2021-07-08,NIFTY,2021-07-08,Thursday,100,15872.4,15972.4,,09:20,15:20,15872.4,,15850,CE,45.6,0.1,-1,45.5,EOD,
2021-07-08,NIFTY,2021-07-08,Thursday,100,,,15772.4,09:20,12:38,15872.4,15771.25,15850,PE,24.4,85.0,-1,-60.6,LOWER_BREACH,15872.4
2021-07-08,NIFTY,2021-07-08,Thursday,100,15771.25,15871.25,,12:38,15:20,15771.25,,15750,CE,38.55,0.35,-1,38.2,EOD,
2021-07-08,NIFTY,2021-07-08,Thursday,100,15771.25,,15671.25,12:38,15:20,15771.25,,15750,PE,17.95,19.0,-1,-1.0499992,EOD,
2021-07-09,NIFTY,2021-07-15,Friday,100,15672.25,15772.25,,09:20,15:20,15672.25,,15650,CE,117.05,124.55,-1,-7.5,EOD,
2021-07-09,NIFTY,2021-07-15,Friday,100,15672.25,,15572.25,09:20,15:20,15672.25,,15650,PE,95.45,57.65,-1,37.799995,EOD,
2021-07-12,NIFTY,2021-07-15,Monday,100,15763.75,15863.75,,09:20,15:20,15763.75,,15750,CE,84.0,47.65,-1,36.35,EOD,
2021-07-12,NIFTY,2021-07-15,Monday,100,,,15663.75,09:20,14:39,15763.75,15662.9,15750,PE,68.9,118.85,-1,-49.949997,LOWER_BREACH,15763.75
2021-07-12,NIFTY,2021-07-15,Monday,100,15662.9,15762.9,,14:39,15:20,15662.9,,15650,CE,88.45,98.6,-1,-10.150002,EOD,
2021-07-12,NIFTY,2021-07-15,Monday,100,15662.9,,15562.9,14:39,15:20,15662.9,,15650,PE,64.5,49.8,-1,14.700001,EOD,
2021-07-13,NIFTY,2021-07-15,Tuesday,100,15756.1,15856.1,,09:20,15:20,15756.1,,15750,CE,70.85,97.7,-1,-26.849998,EOD,
2021-07-13,NIFTY,2021-07-15,Tuesday,100,15756.1,,15656.1,09:20,15:20,15756.1,,15750,PE,51.3,28.65,-1,22.65,EOD,
2021-07-14,NIFTY,2021-07-15,Wednesday,100,15788.4,15888.4,,09:20,15:20,15788.4,,15800,CE,43.4,69.8,-1,-26.400002,EOD,
2021-07-14,NIFTY,2021-07-15,Wednesday,100,15788.4,,15688.4,09:20,15:20,15788.4,,15800,PE,54.8,21.7,-1,33.1,EOD,
2021-07-15,NIFTY,2021-07-15,Thursday,100,15874.75,15974.75,,09:20,15:20,15874.75,,15850,CE,40.9,73.85,-1,-32.949997,EOD,
2021-07-15,NIFTY,2021-07-15,Thursday,100,15874.75,,15774.75,09:20,15:20,15874.75,,15850,PE,24.8,0.05,-1,24.75,EOD,
2021-07-16,NIFTY,2021-07-22,Friday,100,15938.2,16038.2,,09:20,15:20,15938.2,,15950,CE,79.1,64.45,-1,14.650002,EOD,
2021-07-16,NIFTY,2021-07-22,Friday,100,15938.2,,15838.2,09:20,15:20,15938.2,,15950,PE,89.4,85.85,-1,3.550003,EOD,
2021-07-19,NIFTY,2021-07-22,Monday,100,15790.55,15890.55,,09:20,15:20,15790.55,,15800,CE,69.45,44.95,-1,24.499996,EOD,
2021-07-19,NIFTY,2021-07-22,Monday,100,15790.55,,15690.55,09:20,15:20,15790.55,,15800,PE,71.5,86.75,-1,-15.25,EOD,
2021-07-20,NIFTY,2021-07-22,Tuesday,100,15690.3,15790.3,,09:20,15:20,15690.3,,15700,CE,64.4,26.0,-1,38.4,EOD,
2021-07-20,NIFTY,2021-07-22,Tuesday,100,,,15590.3,09:20,11:11,15690.3,15589.6,15700,PE,66.0,131.2,-1,-65.2,LOWER_BREACH,15690.3
2021-07-20,NIFTY,2021-07-22,Tuesday,100,15589.6,15689.6,,11:11,15:20,15589.6,,15600,CE,71.55,74.75,-1,-3.199997,EOD,
2021-07-20,NIFTY,2021-07-22,Tuesday,100,15589.6,,15489.6,11:11,15:20,15589.6,,15600,PE,69.2,38.9,-1,30.299995,EOD,
2021-07-22,NIFTY,2021-07-22,Thursday,100,15752.85,15852.85,,09:20,15:20,15752.85,,15750,CE,26.35,71.25,-1,-44.9,EOD,
2021-07-22,NIFTY,2021-07-22,Thursday,100,15752.85,,15652.85,09:20,15:20,15752.85,,15750,PE,32.85,0.1,-1,32.75,EOD,
2021-07-23,NIFTY,2021-07-29,Friday,100,15870.1,15970.1,,09:20,15:20,15870.1,,15850,CE,88.0,79.1,-1,8.900002,EOD,
2021-07-23,NIFTY,2021-07-29,Friday,100,15870.1,,15770.1,09:20,15:20,15870.1,,15850,PE,78.0,74.2,-1,3.800003,EOD,
2021-07-26,NIFTY,2021-07-29,Monday,100,15826.2,15926.2,,09:20,15:20,15826.2,,15850,CE,61.25,55.65,-1,5.5999985,EOD,
2021-07-26,NIFTY,2021-07-29,Monday,100,15826.2,,15726.2,09:20,15:20,15826.2,,15850,PE,95.65,82.55,-1,13.099998,EOD,
2021-07-27,NIFTY,2021-07-29,Tuesday,100,15871.85,15971.85,,09:20,15:20,15871.85,,15850,CE,69.45,20.35,-1,49.1,EOD,
2021-07-27,NIFTY,2021-07-29,Tuesday,100,,,15771.85,09:20,12:55,15871.85,15769.45,15850,PE,56.2,118.4,-1,-62.2,LOWER_BREACH,15871.85
2021-07-27,NIFTY,2021-07-29,Tuesday,100,15769.45,15869.45,,12:55,15:20,15769.45,,15750,CE,74.3,53.0,-1,21.300003,EOD,
2021-07-27,NIFTY,2021-07-29,Tuesday,100,15769.45,,15669.45,12:55,15:20,15769.45,,15750,PE,62.55,69.25,-1,-6.700001,EOD,
2021-07-28,NIFTY,2021-07-29,Wednesday,100,15670.9,15770.9,,09:20,15:20,15670.9,,15650,CE,81.0,83.0,-1,-2.0,EOD,
2021-07-28,NIFTY,2021-07-29,Wednesday,100,,,15570.9,09:20,10:42,15670.9,15570.1,15650,PE,45.9,113.15,-1,-67.25,LOWER_BREACH,15670.9
2021-07-28,NIFTY,2021-07-29,Wednesday,100,,15670.1,,10:42,13:19,15570.1,15671.0,15550,CE,84.35,135.4,-1,-51.049995,UPPER_BREACH,15570.1
2021-07-28,NIFTY,2021-07-29,Wednesday,100,15570.1,,15470.1,10:42,15:20,15570.1,,15550,PE,57.55,9.2,-1,48.35,EOD,
2021-07-28,NIFTY,2021-07-29,Wednesday,100,15671.0,15771.0,,13:19,15:20,15671.0,,15650,CE,63.05,83.0,-1,-19.95,EOD,
2021-07-28,NIFTY,2021-07-29,Wednesday,100,15671.0,,15571.0,13:19,15:20,15671.0,,15650,PE,46.0,24.6,-1,21.4,EOD,
2021-07-29,NIFTY,2021-07-29,Thursday,100,15772.85,15872.85,,09:20,15:20,15772.85,,15750,CE,43.05,26.1,-1,16.949999,EOD,
2021-07-29,NIFTY,2021-07-29,Thursday,100,15772.85,,15672.85,09:20,15:20,15772.85,,15750,PE,25.75,0.15,-1,25.6,EOD,
2021-07-30,NIFTY,2021-08-05,Friday,100,15795.95,15895.95,,09:20,15:20,15795.95,,15800,CE,83.75,60.85,-1,22.900002,EOD,
2021-07-30,NIFTY,2021-08-05,Friday,100,15795.95,,15695.95,09:20,15:20,15795.95,,15800,PE,97.7,105.5,-1,-7.800003,EOD,
2021-08-02,NIFTY,2021-08-05,Monday,100,15861.2,15961.2,,09:20,15:20,15861.2,,15850,CE,68.4,84.9,-1,-16.5,EOD,
2021-08-02,NIFTY,2021-08-05,Monday,100,15861.2,,15761.2,09:20,15:20,15861.2,,15850,PE,72.55,54.0,-1,18.550003,EOD,
2021-08-03,NIFTY,2021-08-05,Tuesday,100,,16037.85,,09:20,13:16,15937.85,16038.65,15950,CE,48.2,108.5,-1,-60.3,UPPER_BREACH,15937.85
2021-08-03,NIFTY,2021-08-05,Tuesday,100,15937.85,,15837.85,09:20,15:20,15937.85,,15950,PE,85.0,25.45,-1,59.55,EOD,
2021-08-03,NIFTY,2021-08-05,Tuesday,100,,16138.65,,13:16,15:17,16038.65,16140.75,16050,CE,48.3,120.65,-1,-72.350006,UPPER_BREACH,16038.65
2021-08-03,NIFTY,2021-08-05,Tuesday,100,16038.65,,15938.65,13:16,15:20,16038.65,,16050,PE,83.6,41.1,-1,42.5,EOD,
2021-08-03,NIFTY,2021-08-05,Tuesday,100,16140.75,16240.75,,15:17,15:20,16140.75,,16150,CE,57.6,58.2,-1,-0.6000023,EOD,
2021-08-03,NIFTY,2021-08-05,Tuesday,100,16140.75,,16040.75,15:17,15:20,16140.75,,16150,PE,78.0,76.95,-1,1.050003,EOD,
2021-08-04,NIFTY,2021-08-05,Wednesday,100,16229.85,16329.85,,09:20,15:20,16229.85,,16250,CE,49.85,43.75,-1,6.0999985,EOD,
2021-08-04,NIFTY,2021-08-05,Wednesday,100,16229.85,,16129.85,09:20,15:20,16229.85,,16250,PE,85.95,47.65,-1,38.299995,EOD,
2021-08-05,NIFTY,2021-08-05,Thursday,100,16267.55,16367.55,,09:20,15:20,16267.55,,16250,CE,41.75,47.35,-1,-5.5999985,EOD,
2021-08-05,NIFTY,2021-08-05,Thursday,100,16267.55,,16167.55,09:20,15:20,16267.55,,16250,PE,32.4,0.2,-1,32.2,EOD,
2021-08-06,NIFTY,2021-08-12,Friday,100,16317.15,16417.15,,09:20,15:20,16317.15,,16300,CE,103.15,56.3,-1,46.850002,EOD,
2021-08-06,NIFTY,2021-08-12,Friday,100,16317.15,,16217.15,09:20,15:20,16317.15,,16300,PE,100.0,123.55,-1,-23.550003,EOD,
2021-08-09,NIFTY,2021-08-12,Monday,100,16296.3,16396.3,,09:20,15:20,16296.3,,16300,CE,74.5,49.1,-1,25.400002,EOD,
2021-08-09,NIFTY,2021-08-12,Monday,100,,,16196.3,09:20,13:42,16296.3,16189.1,16300,PE,87.15,146.45,-1,-59.299995,LOWER_BREACH,16296.3
2021-08-09,NIFTY,2021-08-12,Monday,100,16189.1,16289.1,,13:42,15:20,16189.1,,16200,CE,66.8,101.0,-1,-34.199997,EOD,
2021-08-09,NIFTY,2021-08-12,Monday,100,16189.1,,16089.1,13:42,15:20,16189.1,,16200,PE,83.5,46.0,-1,37.5,EOD,
2021-08-10,NIFTY,2021-08-12,Tuesday,100,16295.7,16395.7,,09:20,15:20,16295.7,,16300,CE,54.9,40.65,-1,14.25,EOD,
2021-08-10,NIFTY,2021-08-12,Tuesday,100,16295.7,,16195.7,09:20,15:20,16295.7,,16300,PE,77.45,76.55,-1,0.8999939,EOD,
2021-08-11,NIFTY,2021-08-12,Wednesday,100,16324.0,16424.0,,09:20,15:20,16324.0,,16300,CE,59.6,32.65,-1,26.949997,EOD,
2021-08-11,NIFTY,2021-08-12,Wednesday,100,,,16224.0,09:20,10:07,16324.0,16218.2,16300,PE,50.1,102.8,-1,-52.700005,LOWER_BREACH,16324.0
2021-08-11,NIFTY,2021-08-12,Wednesday,100,16218.2,16318.2,,10:07,15:20,16218.2,,16200,CE,74.6,95.8,-1,-21.200005,EOD,
2021-08-11,NIFTY,2021-08-12,Wednesday,100,16218.2,,16118.2,10:07,15:20,16218.2,,16200,PE,46.45,14.35,-1,32.1,EOD,
2021-08-12,NIFTY,2021-08-12,Thursday,100,16325.35,16425.35,,09:20,15:20,16325.35,,16350,CE,17.15,15.85,-1,1.2999992,EOD,
2021-08-12,NIFTY,2021-08-12,Thursday,100,16325.35,,16225.35,09:20,15:20,16325.35,,16350,PE,53.1,0.15,-1,52.949997,EOD,
2021-08-13,NIFTY,2021-08-18,Friday,100,,16526.15,,09:20,14:42,16426.15,16529.55,16450,CE,62.65,116.3,-1,-53.65,UPPER_BREACH,16426.15
2021-08-13,NIFTY,2021-08-18,Friday,100,16426.15,,16326.150000000001,09:20,15:20,16426.15,,16450,PE,105.45,59.0,-1,46.449997,EOD,
2021-08-13,NIFTY,2021-08-18,Friday,100,16529.55,16629.55,,14:42,15:20,16529.55,,16550,CE,59.35,63.25,-1,-3.9000015,EOD,
2021-08-13,NIFTY,2021-08-18,Friday,100,16529.55,,16429.55,14:42,15:20,16529.55,,16550,PE,103.1,99.1,-1,4.0,EOD,
2021-08-16,NIFTY,2021-08-18,Monday,100,16545.4,16645.4,,09:20,15:20,16545.4,,16550,CE,66.35,66.3,-1,0.049995422,EOD,
2021-08-16,NIFTY,2021-08-18,Monday,100,16545.4,,16445.4,09:20,15:20,16545.4,,16550,PE,94.0,63.95,-1,30.05,EOD,
2021-08-17,NIFTY,2021-08-18,Tuesday,100,16538.0,16638.0,,09:20,15:20,16538.0,,16550,CE,50.15,85.8,-1,-35.65,EOD,
2021-08-17,NIFTY,2021-08-18,Tuesday,100,16538.0,,16438.0,09:20,15:20,16538.0,,16550,PE,71.0,21.5,-1,49.5,EOD,
2021-08-18,NIFTY,2021-08-18,Wednesday,100,16677.3,16777.3,,09:20,15:20,16677.3,,16700,CE,18.85,0.05,-1,18.800001,EOD,
2021-08-18,NIFTY,2021-08-18,Wednesday,100,,,16577.3,09:20,13:07,16677.3,16568.4,16700,PE,49.15,132.85,-1,-83.700005,LOWER_BREACH,16677.3
2021-08-18,NIFTY,2021-08-18,Wednesday,100,16568.4,16668.4,,13:07,15:20,16568.4,,16550,CE,40.05,20.65,-1,19.4,EOD,
2021-08-18,NIFTY,2021-08-18,Wednesday,100,16568.4,,16468.4,13:07,15:20,16568.4,,16550,PE,19.85,0.4,-1,19.45,EOD,
2021-08-20,NIFTY,2021-08-26,Friday,100,16460.2,16560.2,,09:20,15:20,16460.2,,16450,CE,106.2,89.5,-1,16.699997,EOD,
2021-08-20,NIFTY,2021-08-26,Friday,100,16460.2,,16360.2,09:20,15:20,16460.2,,16450,PE,111.65,108.0,-1,3.6500015,EOD,
2021-08-23,NIFTY,2021-08-26,Monday,100,16560.4,16660.4,,09:20,15:20,16560.4,,16550,CE,83.65,50.75,-1,32.9,EOD,
2021-08-23,NIFTY,2021-08-26,Monday,100,,,16460.4,09:20,10:33,16560.4,16453.95,16550,PE,82.6,143.05,-1,-60.450005,LOWER_BREACH,16560.4
2021-08-23,NIFTY,2021-08-26,Monday,100,16453.95,16553.95,,10:33,15:20,16453.95,,16450,CE,95.35,102.7,-1,-7.3499985,EOD,
2021-08-23,NIFTY,2021-08-26,Monday,100,16453.95,,16353.95,10:33,15:20,16453.95,,16450,PE,87.1,62.2,-1,24.899998,EOD,
2021-08-24,NIFTY,2021-08-26,Tuesday,100,,16631.1,,09:20,14:24,16531.1,16632.0,16550,CE,61.1,112.55,-1,-51.450005,UPPER_BREACH,16531.1
2021-08-24,NIFTY,2021-08-26,Tuesday,100,16531.1,,16431.1,09:20,15:20,16531.1,,16550,PE,83.4,31.3,-1,52.100002,EOD,
2021-08-24,NIFTY,2021-08-26,Tuesday,100,16632.0,16732.0,,14:24,15:20,16632.0,,16650,CE,48.1,43.35,-1,4.75,EOD,
2021-08-24,NIFTY,2021-08-26,Tuesday,100,16632.0,,16532.0,14:24,15:20,16632.0,,16650,PE,68.25,68.65,-1,-0.40000153,EOD,
2021-08-25,NIFTY,2021-08-26,Wednesday,100,16667.7,16767.7,,09:20,15:20,16667.7,,16650,CE,53.3,33.1,-1,20.2,EOD,
2021-08-25,NIFTY,2021-08-26,Wednesday,100,16667.7,,16567.7,09:20,15:20,16667.7,,16650,PE,48.45,49.15,-1,-0.70000076,EOD,
2021-08-26,NIFTY,2021-08-26,Thursday,100,16620.25,16720.25,,09:20,15:20,16620.25,,16600,CE,41.8,40.2,-1,1.5999985,EOD,
2021-08-26,NIFTY,2021-08-26,Thursday,100,16620.25,,16520.25,09:20,15:20,16620.25,,16600,PE,32.95,0.05,-1,32.9,EOD,
2021-08-27,NIFTY,2021-09-02,Friday,100,16633.8,16733.8,,09:20,15:20,16633.8,,16650,CE,85.1,126.25,-1,-41.15,EOD,
2021-08-27,NIFTY,2021-09-02,Friday,100,16633.8,,16533.8,09:20,15:20,16633.8,,16650,PE,106.25,74.25,-1,32.0,EOD,
2021-08-30,NIFTY,2021-09-02,Monday,100,,16910.7,,09:20,14:22,16810.7,16911.55,16800,CE,77.65,145.5,-1,-67.85,UPPER_BREACH,16810.7
